,a1,a2,a3,g1,g2,g3,y
360,2.456241,9.61335,0.1901445,-0.4590596,0.8490891,0.3147973,0
361,4.926985,10.59944,0.1256616,-0.7495472,0.899314,0.2791247,0
362,4.950991,10.60578,0.8632312,-0.7954762,0.7541289,0.06333597,0
363,2.475014,10.47839,3.758644,-0.6868596,0.5615737,-0.08556949,0
364,3.259111,9.500889,4.627526,-0.4754096,0.7069062,-0.151712,0
365,8.155394,8.542564,3.872049,-0.2555775,0.5339437,0.004830894,0
366,8.996888,9.078668,3.534666,-0.1457631,-0.03428951,-0.1498161,0
367,4.205641,9.061878,3.393751,0.3693348,-1.208353,-0.4167036,0
368,2.835249,8.748812,3.322073,0.705858,-1.511619,-0.5222163,0
369,2.931355,9.249506,2.736791,0.9823542,-1.636616,-0.5442324,0
370,4.349207,9.258229,2.440624,1.067507,-1.79502,-0.6300178,0
371,3.389684,8.939341,2.612693,1.184827,-2.607801,-0.9842639,0
372,2.929489,7.813723,2.149489,1.21456,-3.087302,-1.14,0
373,1.549722,7.202598,2.012205,0.9308012,-3.691347,-1.420598,0
374,0.3333978,7.112783,2.081392,0.688018,-3.953932,-1.570927,0
375,-1.693156,7.065615,2.391201,0.278574,-4.003717,-1.608331,0
376,-1.967957,6.664892,2.467554,0.03141438,-3.782665,-1.497327,0
377,-2.113188,7.613339,3.374951,-0.3427089,-3.322358,-1.17799,0
378,-3.575703,7.647461,3.621088,-0.4906309,-2.996855,-0.9347222,0
379,-4.871482,15.58262,0.7669409,-0.485224,-1.762594,-0.527207,0
380,-6.585217,13.88306,-1.781408,0.2301938,-0.5660171,-0.3234443,0
381,-2.762831,7.211026,-2.155875,-0.07264001,2.021547,0.483305,0
382,3.287773,11.00425,0.3619556,-0.4665433,2.993612,0.6372952,0
383,-0.1454452,10.46011,1.521403,-0.6063944,2.385049,0.3937908,0
384,2.923555,8.32461,1.685306,-0.6935711,2.077516,0.3622222,0
385,3.533927,9.636627,2.731011,-0.7603914,0.6725302,-0.1186352,0
386,1.587418,9.183917,2.544896,-0.6845657,-0.3308186,-0.3782912,0
387,-2.9,9.426308,1.538423,-0.6094693,-0.7650241,-0.4153782,0
388,-1.510195,9.52949,1.761634,-0.6009712,-0.2179212,-0.2391858,0
389,1.473146,9.433039,2.742392,-0.5535597,0.162604,-0.1215432,0
390,2.76359,9.716892,3.367863,-0.5323418,-0.09033082,-0.1928062,0
391,-0.9143608,9.606432,3.136645,-0.4452234,-1.091434,-0.4032334,0
392,-2.290819,9.44717,2.799181,-0.3981288,-1.219302,-0.3653116,0
393,-0.2321954,9.574029,1.636619,-0.3950967,-0.8746114,-0.213437,0
394,-0.2666253,9.442336,1.619221,-0.4111382,-0.8342083,-0.1786257,0
395,-1.150543,9.267737,2.054526,-0.4364632,-0.8231708,-0.1574429,0
396,-0.1143039,9.305981,2.527896,-0.4661238,-0.7076496,-0.1206592,0
397,-1.002772,9.484824,2.838668,-0.4496682,-0.7314483,-0.1066667,0
398,-1.0307,10.67738,2.890152,-0.4190019,-0.6693602,-0.06968012,0
399,0.7498637,8.354095,2.29785,-0.3410051,-0.6100375,0.004164834,0
400,0.1976935,10.06135,2.57195,-0.4611001,-0.8555146,-0.05443484,0
401,-2.059731,8.770149,2.347605,-0.4409889,-0.9913871,-0.02144316,0
402,-0.06927719,9.207667,1.823352,-0.538038,-0.7461137,0.04238486,0
403,-0.5994448,9.009841,1.40255,-0.6047449,-0.6269066,0.1052054,0
404,-0.2630606,8.593061,1.544407,-0.7121734,-0.3830717,0.1926533,0
405,-0.2956778,9.120668,2.807439,-0.8386853,-0.05599654,0.2935539,0
406,0.8031251,8.413445,2.718376,-0.8972541,0.07218865,0.3332998,0
407,0.2047534,8.423844,1.760144,-1.028484,0.02910029,0.3173279,0
408,-0.3849656,8.019275,1.163652,-1.154451,0.09660654,0.3327469,0
409,0.5563318,7.239045,-0.1397589,-1.54625,0.3298846,0.3962933,0
410,-0.4619835,7.566974,-0.04637294,-1.872536,0.2943538,0.3714056,0
411,-1.806175,10.22995,3.522474,-2.376931,0.5158791,0.4339708,0
412,1.571555,11.9928,4.737035,-2.600445,0.8331114,0.3555169,0
413,8.566164,11.05705,7.673897,-2.514536,0.6373662,0.09903744,0
414,7.594687,8.590221,7.795234,-2.371499,-0.2957785,-0.1219951,0
415,0.4368447,7.052868,10.08549,-2.193618,-1.637681,-0.1611885,0
416,-1.672271,5.927495,10.5475,-1.936604,-1.72789,-0.1341565,0
417,-0.07862876,9.851492,8.566048,-1.204644,-0.9078947,0.1437487,0
418,1.635317,8.72712,7.218339,-0.2194451,-0.5019546,0.2448783,0
419,4.044601,8.041836,6.544484,0.7652295,-0.5608663,0.2994761,0
420,1.347345,8.532237,7.134436,1.19274,-0.6973921,0.3686425,0
421,-2.117024,6.756965,7.56474,1.919265,-0.2185195,0.7128943,0
422,-2.528185,7.011264,7.673755,2.148751,0.4905137,1.014963,0
423,-1.628825,7.092637,8.035012,2.465543,1.51979,1.554883,0
424,-1.252938,6.346343,7.999269,2.549425,1.907079,1.791021,0
425,-0.61124,6.46062,8.137313,2.445985,2.560165,2.197453,0
426,-0.4253737,6.089133,7.991928,2.364412,2.876349,2.350569,0
427,-0.4802724,5.990545,7.436625,2.116609,3.346255,2.537961,0
428,-0.3716929,5.621161,7.101535,1.955909,3.531868,2.602439,0
429,-0.05398071,6.141531,6.856632,1.502078,3.697551,2.599835,0
430,0.813786,6.076809,7.09,1.303423,3.698691,2.436192,0
431,3.76726,7.155568,6.614344,1.144947,3.257179,1.964148,0
432,2.915349,4.725929,5.883767,1.161046,2.746424,1.561569,0
433,0.1738696,0.7609241,8.429615,0.2090953,1.983078,0.7897607,0
434,2.38819,7.148406,10.40688,-0.6520381,1.905694,0.5917817,0
435,5.895054,6.295125,7.245054,0.3613352,0.6471713,-0.3345132,0
436,4.206729,6.509935,5.960541,0.45271,-0.1387781,-0.7633036,0
437,-0.0571012,11.53673,4.552044,0.4499797,-0.5267849,-0.6242858,0
438,1.649507,11.81593,4.007441,0.4963408,0.3364728,-0.1009531,0
439,6.953843,7.637649,4.168413,0.423155,1.214969,-0.2337978,0
440,6.191556,7.493302,4.544668,0.3997117,0.661932,-0.3688019,0
441,-0.3080623,8.876735,5.042143,0.4580048,-0.6740466,-0.7423276,0
442,-1.389447,9.041442,4.523345,0.4864282,-0.6543511,-0.7088017,0
443,-1.595836,8.698754,3.900783,0.5320018,0.1340763,-0.4209144,0
444,0.001742006,8.917827,3.695218,0.5075507,0.5833079,-0.2778241,0
445,1.694038,9.189316,3.497281,0.4861839,0.728077,-0.1790711,0
446,1.92667,9.048611,2.885005,0.4439363,0.4234437,-0.2083949,0
447,-0.6813224,9.362991,2.807948,0.3756272,0.1010565,-0.2073212,0
448,-1.292403,9.13509,3.006214,0.3639608,0.2388161,-0.1272274,0
449,0.3099883,8.869774,3.186889,0.2805231,0.6107021,0.01816968,0
450,1.183183,9.015913,3.11,0.2574178,0.6142975,0.04526905,0
451,1.296518,8.872229,2.958886,0.1985379,0.3899794,0.03478514,0
452,0.4741743,9.27429,2.958522,0.1566864,0.2640371,0.03202057,0
453,0.02515121,8.956455,2.834348,0.1324566,0.3369749,0.08902564,0
454,0.7397155,9.64506,3.168503,0.08385329,0.4207849,0.1405605,0
455,0.8725993,8.720397,3.207401,0.08034598,0.2520991,0.1611604,0
456,0.4720484,9.312545,3.226325,0.04404748,0.1556724,0.176151,0
457,-0.2352836,9.2521,3.290517,0.04128631,0.133008,0.2194994,0
458,0.2253168,9.076459,3.376469,0.05149775,0.2222237,0.2781652,0
459,1.395372,9.16666,3.277183,0.04009829,0.2598717,0.3287201,0
460,0.9448446,9.18134,3.26268,0.03212684,0.1399355,0.3291854,0
461,-0.2955756,8.82821,3.385683,0.04299304,0.1811259,0.395563,0
462,0.5790272,9.068173,3.273644,0.01524069,0.266511,0.4507419,0
463,0.45103,9.296704,3.29,0.005214237,0.1479521,0.4923771,0
464,0.4954703,9.00078,3.204218,0.003115054,0.1397638,0.5284398,0
465,2.80921,9.042237,3.134211,-0.03445651,0.1015219,0.5066184,0
466,2.455183,9.013456,3.378025,-0.02912345,-0.0936662,0.4655434,0
467,2.570477,8.737657,3.391649,-0.04085058,-0.2255501,0.4161511,0
468,2.759925,9.05206,3.374195,-0.05262418,-0.3219216,0.3689052,0
469,2.659555,8.996882,3.346437,-0.03710433,-0.4958314,0.2809092,0
470,2.667565,9.000262,3.278783,-0.04777778,-0.530519,0.2541763,0
471,2.020457,9.279726,3.605967,-0.03559806,-0.5731633,0.2113095,0
472,1.851663,9.185339,3.908665,-0.01333892,-0.5281965,0.2097655,0
473,3.165206,9.026279,3.776404,0.02656864,-0.4171324,0.2104493,0
474,3.122035,9.269717,3.950903,0.07509353,-0.5077585,0.1686632,0
475,3.045811,9.089509,3.804566,0.1501868,-0.55672,0.1217095,0
476,2.867392,8.996728,3.797048,0.2020759,-0.6064838,0.08130119,0
477,2.082298,9.10668,3.364595,0.2602191,-0.6352342,0.08656435,0
478,2.017484,8.984968,3.074652,0.3066821,-0.5620523,0.0878025,0
479,2.516457,9.383229,2.54706,0.3115397,-0.3921895,0.1159842,0
480,2.624178,9.505822,2.438355,0.3247185,-0.351677,0.1080548,0
481,2.663276,8.997702,2.233276,0.3020238,-0.2987531,0.1188889,0
482,3.021815,9.353754,2.152985,0.2657632,-0.2783053,0.1158193,0
483,2.957941,9.217762,2.029642,0.2278778,-0.3404319,0.05261185,0
484,2.860919,8.850104,1.843674,0.1746773,-0.3620083,0.002987017,0
485,3.163254,9.06,1.804785,0.08426739,-0.4704144,-0.1197703,0
486,3.43247,9.069213,1.764719,0.03991795,-0.5709569,-0.2129749,0
487,2.845542,9.088193,2.071446,-0.0311469,-0.744525,-0.314522,0
488,3.084441,8.912716,2.170863,-0.04546342,-0.7988998,-0.3728836,0
489,3.14067,9.026997,2.257668,-0.07888889,-0.852526,-0.4610711,0
490,2.864457,8.995914,2.193286,-0.07190154,-0.8570359,-0.4785682,0
491,3.076196,8.671304,2.093967,-0.06888751,-0.7640897,-0.4600041,0
492,3.486731,9.268705,2.302611,-0.08145424,-0.7119968,-0.4678137,0
493,2.80967,9.184975,2.32,-0.005839888,-0.6481831,-0.3958802,0
494,2.863349,9.063908,2.359163,0.01581167,-0.5416149,-0.3564105,0
495,3.127928,9.164346,2.281509,0.0729639,-0.4401103,-0.336759,0
496,3.114364,9.067515,2.288121,0.1075061,-0.4142322,-0.3364592,0
497,2.729317,9.199545,2.393409,0.1878611,-0.3773026,-0.3470585,0
498,2.641481,9.116663,2.41037,0.2389359,-0.3260524,-0.3321987,0
499,2.837867,9.494266,2.339022,0.3140412,-0.2884409,-0.3071998,0
500,2.648483,9.35309,2.027313,0.3404982,-0.3538957,-0.3149426,0
501,1.468704,9.444336,1.838555,0.3524089,-0.4577778,-0.3301866,0
502,1.254673,9.797554,1.540871,0.3507737,-0.4375551,-0.3188146,0
503,1.177359,9.365907,0.9055444,0.3487787,-0.4333701,-0.3158058,0
504,0.9005921,9.40663,0.785296,0.3074035,-0.4228457,-0.297823,0
505,1.324301,9.748356,0.4478495,0.2694733,-0.3267589,-0.2345367,0
506,1.418137,9.208137,0.36076,0.2582905,-0.3015384,-0.2121367,0
507,1.308611,9.524166,0.519111,0.1562984,-0.2371619,-0.1398809,0
508,1.212923,9.630487,0.6165901,0.137282,-0.2167863,-0.1053675,0
509,0.7692585,9.285371,0.644382,0.1046034,-0.16381,-0.05761925,0
510,0.9862253,9.406414,0.6100946,0.06029499,-0.09111463,-0.02807277,0
511,1.066065,9.526065,0.5543866,0.03122242,-0.05444475,0.005555401,0
512,1.402728,9.544019,0.5320097,-0.00774241,-0.005110057,0.0285194,0
513,1.776266,9.641566,0.6190349,-0.03897499,-0.001624641,0.03487187,0
514,1.810052,9.54,0.7032984,-0.05507346,-0.005651975,0.03980716,0
515,1.821146,9.555232,0.8506811,-0.0933181,0.01106542,0.06035007,0
516,1.784488,9.555713,0.9538757,-0.1038661,0.04022078,0.06893449,0
517,2.007072,9.726464,1.105414,-0.1084957,0.05444444,0.06223594,0
518,2.292354,9.551372,1.146569,-0.1101299,0.05444444,0.0516308,0
519,2.503149,9.248221,1.194664,-0.1056374,-0.02994843,0.006231636,0
520,2.362957,9.483841,1.402561,-0.1147184,-0.09102693,-0.02391153,0
521,1.84,9.349623,1.554906,-0.08189725,-0.1341474,-0.0552027,0
522,2.001754,9.449346,1.605183,-0.076044,-0.1015996,-0.06475578,0
523,2.42,9.773311,1.644392,-0.03436983,-0.1271125,-0.07703725,0
524,2.209061,9.738025,1.654608,-0.01113377,-0.1816327,-0.09355686,0
525,1.549822,9.563748,1.65,0.03978153,-0.1605925,-0.09037405,0
526,1.709068,9.467524,1.649485,0.06514284,-0.1260897,-0.08231933,0
527,1.859687,9.511693,1.521536,0.09937447,-0.1196982,-0.08084865,0
528,1.653796,9.52,1.48,0.1225895,-0.1319215,-0.08645776,0
529,1.580749,9.433084,1.31,0.1562205,-0.1093919,-0.08819551,0
530,1.555401,9.497007,1.281898,0.170987,-0.07916806,-0.08225324,0
531,1.729174,9.631019,1.136942,0.1934394,-0.00805385,-0.0621515,0
532,1.929607,9.659843,1.069136,0.2123134,-0.001384572,-0.06160302,0
533,1.653374,9.636747,0.8399396,0.220121,-0.02882841,-0.07035021,0
534,1.696212,9.773106,0.7482595,0.2155556,-0.03111111,-0.07316657,0
535,1.576354,9.555139,0.371493,0.1981229,-0.06247754,-0.07723719,0
536,1.508325,9.52134,0.1878221,0.1637767,-0.06814293,-0.06817422,0
537,1.27,9.726562,-0.05063007,0.09627513,-0.06162116,-0.04828783,0
538,1.28,9.689847,-0.06969467,0.0578746,-0.04914663,-0.03637687,0
539,1.42448,9.744365,0.1089603,0.002771915,-0.03583431,-0.02360818,0
540,1.429309,9.682072,0.345855,-0.02342571,-0.03608969,-0.01302008,0
541,1.476003,9.542504,0.6509953,-0.05566759,-0.02732966,0.002945823,0
542,1.608223,9.618815,0.7477012,-0.06353603,-0.01898837,0.006666667,0
543,1.55201,9.58402,0.9720342,-0.0515978,-0.02236302,0.003262932,0
544,1.57541,9.698825,1.065765,-0.03703195,-0.001552505,0.007656016,0
545,1.78585,9.5117,0.9812247,-0.01113811,0.01279128,0.009565926,0
546,1.78648,9.64352,0.93648,0.003325269,-0.0002717295,0.0002797939,0
547,1.403135,9.665373,0.8892542,0.01897993,-0.008797844,-0.002050486,0
548,1.482,9.558143,0.7645716,0.02791764,0.01181815,0.006394702,0
549,1.532357,9.640608,0.7511787,0.03202648,0.02816926,0.01267991,0
550,1.741551,9.988734,0.6445095,0.03083021,0.02587396,0.01499375,0
551,1.36565,9.532373,0.4150846,0.0182209,-0.02559138,0.02181492,0
552,1.367647,9.535462,0.4987392,4.845524e-05,-0.007250488,0.02888081,0
553,1.616023,9.534386,0.7756138,-0.009286228,0.01079468,0.03980133,0
554,1.843223,9.579289,0.7504739,-0.01125413,0.02366997,0.03758416,0
555,1.87884,9.705267,0.7870533,-0.006295763,-0.02444765,0.02675859,0
556,1.584075,9.622649,0.8542871,0.001384011,-0.05750488,0.01888889,0
557,1.495225,9.609139,0.9117417,0.01106274,-0.0217876,0.02857483,0
558,1.582399,9.652399,0.94,0.02370341,0.006542721,0.03728376,0
559,1.771238,9.59,0.7134523,0.04172519,0.02902036,0.04925445,0
560,1.840034,9.625059,0.6200169,0.03708146,0.02146675,0.04229634,0
561,1.903677,9.572646,0.5473543,0.029497,-0.02234989,0.022012,0
562,1.823058,9.564339,0.6434712,0.02130991,-0.04981793,0.01310107,0
563,1.717166,9.685167,0.7051666,0.02222222,-0.05052542,0.008401758,0
564,1.869096,9.60753,0.73,0.02342207,-0.03657793,0.009733788,0
565,1.868672,9.63584,0.7169924,0.03103921,-0.04928266,-0.002222222,0
566,1.76,9.598061,0.746122,0.03310854,-0.05711197,-0.007998283,0
567,1.7,9.633012,0.715753,0.03627831,-0.05927724,-0.008694712,0
568,1.675506,9.61,0.6836709,0.0437307,-0.05605226,-0.01101177,0
569,1.613596,9.587077,0.6235962,0.04303775,-0.04402659,-0.00525997,0
570,1.583327,9.618888,0.5977756,0.04327729,-0.03292119,-0.0003494837,0
571,1.593215,9.593266,0.5066329,0.04173995,0.002825058,0.01246336,0
572,1.662918,9.62,0.5047212,0.03580815,0.0113781,0.01528857,0
573,1.731702,9.665851,0.5124464,0.03257028,0.007710838,0.01704819,0
574,1.654731,9.599324,0.5313518,0.02882194,0.0042436,0.02058903,0
575,1.708963,9.61,0.5463211,0.02378517,0.006459237,0.01954816,0
576,1.71,9.585487,0.5445132,0.02571082,0.006433775,0.02015526,0
577,1.754758,9.605783,0.5478917,0.0177317,0.009406049,0.02222222,0
578,1.791518,9.573035,0.5784823,0.01666667,0.01051922,0.01725856,0
579,1.761456,9.591456,0.5257278,0.01825659,0.001589923,0.01444444,0
580,1.750592,9.604112,0.534704,0.01684698,0.002582853,0.01444444,0
581,1.83072,9.61464,0.5253598,0.01888889,0.006666667,0.01160822,0
582,1.82,9.616547,0.5511509,0.017404,-0.003084147,0.006915853,0
583,1.835667,9.614333,0.5229998,0.01383122,-0.011609,0.001111111,0
584,1.875334,9.670667,0.509333,0.01150296,-0.0128753,-0.002483453,0
585,1.81,9.544784,0.500698,0.01262676,-0.01949478,-0.008282993,0
586,1.821527,9.616109,0.5184728,0.01004807,-0.02009614,-0.01101497,0
587,1.814957,9.565043,0.4949571,0.008418487,-0.03269262,-0.01883212,0
588,1.795373,9.615373,0.5046271,0.005669305,-0.03444444,-0.02128174,0
589,1.76,9.608249,0.4954997,0.002747374,-0.03614151,-0.02666667,0
590,1.788778,9.625267,0.5182443,0.008395594,-0.02934068,-0.02670817,0
591,1.729911,9.584866,0.5,0.00725619,-0.02843524,-0.02777778,0
592,1.750481,9.628557,0.5252405,0.007424404,-0.0225756,-0.02789557,0
593,1.792943,9.597057,0.5070569,0.01111111,-0.03062288,-0.03501347,0
594,1.74752,9.63876,0.5187599,0.01184316,-0.03652547,-0.03777778,0
595,1.726107,9.606107,0.49,0.01495968,-0.03845431,-0.03872759,0
596,1.680404,9.584798,0.4804041,0.01053358,-0.03748901,-0.0376334,0
597,1.70379,9.596895,0.4368949,0.007160659,-0.04160362,-0.03678979,0
598,1.683801,9.66,0.4349591,0.003883088,-0.04885408,-0.0399884,0
599,1.544733,9.6716,0.43,-0.003827373,-0.04894162,-0.03227495,0
600,1.485262,9.745262,0.4147378,-0.01139138,-0.03554561,-0.02499503,0
601,1.679784,9.57213,0.3189352,-0.02134535,-0.01307058,-0.01383033,0
602,1.813218,9.495489,0.4387067,-0.03062918,-0.03169248,-0.01734366,0
603,1.874292,9.589918,0.6499589,-0.03168421,-0.06677191,-0.03461984,0
604,1.985436,9.71903,0.7304852,-0.01810343,-0.08500122,-0.05853092,0
605,2.152721,9.637041,0.6771598,0.002078542,-0.132227,-0.09193486,0
606,1.98521,9.566574,0.7365735,0.01901784,-0.15219,-0.1145734,0
607,1.800569,9.68,0.7349052,0.04635204,-0.1398129,-0.1365193,0
608,1.974271,9.729338,0.6403974,0.05434054,-0.1377714,-0.1449449,0
609,1.994614,9.578456,0.3584561,0.06519417,-0.2083666,-0.1807228,0
610,1.669274,9.679555,0.3394848,0.05919418,-0.2667093,-0.1951343,0
611,0.6354735,9.727162,0.2711487,0.05880454,-0.2319132,-0.1673561,0
612,0.4478591,9.71398,0.1418389,0.0491504,-0.1570596,-0.1269122,0
613,0.3915387,9.660771,-0.04615159,0.03480916,-0.03135704,-0.04061065,0
614,0.3172542,9.545186,-0.1941356,0.01717247,0.02668693,0.004206742,0
615,0.1604047,9.426127,-0.1104047,-0.02459975,0.1367519,0.07694622,0
616,0.2510898,9.510218,-0.02912813,-0.05419953,0.2253668,0.1239546,0
617,0.8343839,9.575552,0.113312,-0.08979863,0.3656598,0.1887695,0
618,1.177379,9.600153,0.3204581,-0.1002359,0.4153075,0.2090442,0
619,2.036639,9.596553,0.5617449,-0.1167346,0.4615647,0.2192746,0
620,2.732255,9.574959,0.6293035,-0.1201871,0.4313175,0.1976214,0
621,2.949879,9.455422,0.8801211,-0.1207065,0.2023627,0.08920967,0
622,2.702428,9.584466,1.087912,-0.1049971,0.08032217,0.03227102,0
623,2.383459,9.711132,1.296541,-0.05649377,-0.01837867,-0.024332,0
624,2.166694,9.680531,1.274571,-0.02857635,-0.06517753,-0.05290705,0
625,1.580151,9.652481,1.053434,0.02043552,-0.1366911,-0.0751689,0
626,1.3039,9.706564,0.8837457,0.04636023,-0.1389655,-0.0689655,0
627,1.14,9.597901,0.4165415,0.05899477,-0.1119046,-0.05079345,0
628,0.9569879,9.605093,0.2398138,0.05484056,-0.08951667,-0.03201917,0
629,0.6890917,9.671817,0.08636251,0.0255636,0.06047755,0.02981668,0
630,0.8396326,9.724598,0.06167827,-0.00129548,0.1675475,0.07364572,0
631,1.376285,9.611429,0.1649522,-0.02605779,0.2479128,0.1114878,0
632,1.611039,9.596831,0.3755197,-0.05110034,0.2502395,0.1177778,0
633,1.942951,9.644098,0.5995109,-0.06888889,0.1833099,0.1069168,0
634,1.930056,9.570112,0.7801674,-0.06649277,0.1122478,0.08923667,0
635,1.992956,9.474088,0.865739,-0.06289775,0.03117019,0.06647103,0
636,1.995813,9.470783,0.9097894,-0.04993388,-0.006433797,0.05147622,0
637,1.755727,9.695145,1.010291,-0.02311202,-0.02388965,0.03922237,0
638,1.899913,9.537079,0.932035,-0.01124054,-0.01506472,0.03803664,0
639,1.906945,9.577833,0.8682766,0.008964521,-0.02111111,0.02386053,0
640,1.824421,9.651157,0.9016321,0.02399249,-0.01973634,0.01555556,0
641,1.844913,9.675087,0.7898269,0.04623444,-0.015432,0.01283956,0
642,1.850563,9.615729,0.7737085,0.05026411,-0.0255009,0.007777778,0
643,1.834685,9.674895,0.6853149,0.06555556,-0.05092247,0.0005135828,0
644,1.77,9.632138,0.4935874,0.05842196,-0.06941204,-0.003099868,0
645,1.620928,9.551561,0.3357806,0.04329009,-0.08813374,-0.002178984,0
646,1.387774,9.565355,0.3245488,0.03664227,-0.05809049,0.005604345,0
647,1.428588,9.664565,0.3985877,0.01643308,0.02411928,0.03470643,0
648,1.681074,9.685436,0.4345637,0.01400059,0.0531844,0.04718499,0
649,1.710851,9.7,0.4518086,0.006308186,0.05866179,0.05764639,0
650,1.540431,9.653226,0.4444088,0.0003858895,0.05995344,0.06773122,0
651,1.388476,9.548476,0.3523175,-0.02323123,0.1175716,0.09484685,0
652,1.417375,9.568688,0.3339368,-0.03222222,0.1412207,0.1074804,0
653,1.690958,9.566676,0.4066765,-0.05394564,0.1683523,0.1300378,0
654,1.796615,9.623385,0.4999611,-0.05858568,0.1655556,0.1341412,0
655,2.024611,9.533592,0.59,-0.07,0.1512898,0.1295112,0
656,2.199661,9.53,0.7022457,-0.07601474,0.1237642,0.1188152,0
657,2.305732,9.544268,0.8130465,-0.07328423,0.05874158,0.09169921,0
658,2.293743,9.523743,0.892515,-0.06097445,0.03177362,0.07399584,0
659,2.283448,9.526552,0.9665515,-0.04775223,0.0007322253,0.05165389,0
660,2.263313,9.516808,0.97,-0.03929223,-0.011465,0.03676558,0
661,2.341769,9.522937,0.9947052,-0.01083282,-0.03666872,0.009165127,0
662,2.379919,9.416802,0.9299187,-0.002933147,-0.06355696,-0.007156303,0
663,2.074787,9.510671,0.8665548,0.01287758,-0.09777778,-0.03261544,0
664,2.061587,9.543691,0.8663094,0.01976972,-0.0906707,-0.03844847,0
665,2.134157,9.535843,0.8041567,0.03475611,-0.1028907,-0.0484011,0
666,2.076381,9.53819,0.772444,0.03699018,-0.1069902,-0.05509148,0
667,2.027475,9.590033,0.6449837,0.03886952,-0.1050678,-0.06163761,0
668,1.943685,9.600527,0.6,0.0394893,-0.1063244,-0.06444444,0
669,1.975477,9.55,0.5251589,0.03205044,-0.1142649,-0.06485299,0
670,1.917116,9.609615,0.4734618,0.01930508,-0.1186808,-0.06777778,0
671,1.688729,9.555819,0.3629095,0.009489895,-0.1092348,-0.06393434,0
672,1.719407,9.589407,0.37,-0.005203781,-0.08027455,-0.05504933,0
673,1.624748,9.568994,0.4367608,-0.01777778,-0.04173297,-0.04224117,0
674,1.681331,9.59,0.54,-0.03554874,-0.003090026,-0.02556237,0
675,1.76,9.605231,0.6359829,-0.03707424,0.008481312,-0.01596313,0
676,1.73,9.555426,0.7062794,-0.03523692,0.02031043,-0.008337437,0
677,1.718109,9.567837,0.6837824,-0.02932574,0.04177995,0.000447699,0
678,1.690985,9.539015,0.71,-0.03277957,0.05861918,0.008335126,0
679,1.79,9.632105,0.73,-0.02976464,0.08043788,0.01841817,0
680,1.789127,9.595212,0.7478302,-0.02362923,0.08811289,0.02214973,0
681,1.880782,9.538506,0.7625978,-0.01695167,0.114196,0.03444444,0
682,1.991287,9.485049,0.81,-0.01364047,0.1124571,0.03394761,0
